parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:003:0085,0.0502,attribute:mets,reported_m2,570.380491,1136116.11753,5.0,comparable,
27101:003:0086,78299.0,attribute:haritav,reported_ha,570.380491,-99.271535,5.0,comparable,
27101:003:0087,7314.0,attribute:haritav,reported_ha,570.380491,-92.201525,5.0,comparable,
27101:003:0088,0.4049,attribute:mets,reported_m2,570.380491,140769.471721,5.0,comparable,
27101:003:0089,4.0207,attribute:mets,reported_m2,570.380491,14086.099212,5.0,comparable,
27101:003:0091,82.0,attribute:haritav,reported_ha,570.380491,595.585965,5.0,comparable,
27101:003:0092,0.1903,attribute:mets,reported_m2,570.380491,299627.005255,5.0,comparable,
27101:003:0093,10.4549,attribute:mets,reported_m2,570.380491,5355.628375,5.0,comparable,
27101:003:0094,21.7437,attribute:mets,reported_m2,570.380491,2523.198862,5.0,comparable,
27101:003:0095,0.491386,geometry,geodesic_wgs84_pyproj,570.380491,115975.852995,5.0,comparable,
27101:003:0096,20.7407,attribute:mets,reported_m2,570.380491,2650.054198,5.0,comparable,
27101:003:0097,9.6258,attribute:mets,reported_m2,570.380491,5825.538563,5.0,comparable,
27101:003:0098,15.5858,attribute:mets,reported_m2,570.380491,3559.616388,5.0,comparable,
27101:003:0099,26.2631,attribute:mets,reported_m2,570.380491,2071.794232,5.0,comparable,
27101:003:0101,228760.0,attribute:haritav,reported_ha,570.380491,-99.750664,5.0,comparable,
27101:003:0102,11.3952,attribute:mets,reported_m2,570.380491,4905.445196,5.0,comparable,
27101:003:0104,0.0498,attribute:mets,reported_m2,570.380491,1145242.351406,5.0,comparable,
27101:003:0105,1.228935,geometry,geodesic_wgs84_pyproj,570.380491,46312.584148,5.0,comparable,
27101:003:0106,189.0,attribute:haritav,reported_ha,570.380491,201.78862,5.0,comparable,
27101:003:0107,0.5524,attribute:mets,reported_m2,570.380491,103154.976647,5.0,comparable,
27101:003:0108,0.961481,geometry,geodesic_wgs84_pyproj,570.380491,59223.116213,5.0,comparable,
27101:003:0109,1146.0,attribute:haritav,reported_ha,570.380491,-50.228578,5.0,comparable,
27101:003:0110,129.0,attribute:haritav,reported_ha,570.380491,342.155419,5.0,comparable,
27101:003:0111,1.786,attribute:mets,reported_m2,570.380491,31836.197704,5.0,comparable,
27101:003:0112,3.0386,attribute:mets,reported_m2,570.380491,18671.160765,5.0,comparable,
27101:003:0113,539.0,attribute:haritav,reported_ha,570.380491,5.821983,5.0,comparable,
27101:003:0114,10011.0,attribute:haritav,reported_ha,570.380491,-94.302462,5.0,comparable,
27101:003:0115,4.539535,geometry,geodesic_wgs84_pyproj,570.380491,12464.733855,5.0,comparable,
27101:003:0116,0.338699,geometry,geodesic_wgs84_pyproj,570.380491,168303.358439,5.0,comparable,
27101:003:0117,0.288589,geometry,geodesic_wgs84_pyproj,570.380491,197544.570999,5.0,comparable,
27101:003:0118,0.6823,attribute:mets,reported_m2,570.380491,83496.730324,5.0,comparable,
27101:003:0119,0.189268,geometry,geodesic_wgs84_pyproj,570.380491,301261.292453,5.0,comparable,
27101:003:0120,5.112,attribute:mets,reported_m2,570.380491,11057.677836,5.0,comparable,
27101:003:0125,0.8727,attribute:mets,reported_m2,570.380491,65258.140369,5.0,comparable,
27101:003:0126,1.1539,attribute:mets,reported_m2,570.380491,49330.669122,5.0,comparable,
27101:003:0127,0.5378,attribute:mets,reported_m2,570.380491,105958.10543,5.0,comparable,
27101:003:0128,0.439816,geometry,geodesic_wgs84_pyproj,570.380491,129586.162168,5.0,comparable,
27101:003:0129,2.1175,attribute:mets,reported_m2,570.380491,26836.504888,5.0,comparable,
27101:003:0130,8.2928,attribute:mets,reported_m2,570.380491,6778.020584,5.0,comparable,
27101:003:0131,0.6327,attribute:mets,reported_m2,570.380491,90050.227754,5.0,comparable,
27101:003:0132,20.1397,attribute:mets,reported_m2,570.380491,2732.120096,5.0,comparable,
27101:003:0133,1.0505,attribute:mets,reported_m2,570.380491,54196.09624,5.0,comparable,
27101:003:0134,34.0133,attribute:mets,reported_m2,570.380491,1576.933702,5.0,comparable,
27101:003:0137,0.408874,geometry,geodesic_wgs84_pyproj,570.380491,139400.308408,5.0,comparable,
27101:003:0138,0.154642,geometry,geodesic_wgs84_pyproj,570.380491,368739.313382,5.0,comparable,
27101:003:0139,13.6616,attribute:mets,reported_m2,570.380491,4075.063616,5.0,comparable,
27101:003:0140,0.8049,attribute:mets,reported_m2,570.380491,70763.522301,5.0,comparable,
27101:003:0141,2.3942,attribute:mets,reported_m2,570.380491,23723.427074,5.0,comparable,
27101:003:0142,4.2735,attribute:mets,reported_m2,570.380491,13246.916836,5.0,comparable,
27101:003:0143,0.935643,geometry,geodesic_wgs84_pyproj,570.380491,60861.337925,5.0,comparable,
27101:003:0145,29.5479,attribute:mets,reported_m2,570.380491,1830.358811,5.0,comparable,
27101:003:0146,0.3499,attribute:mets,reported_m2,570.380491,162912.429551,5.0,comparable,
27101:003:0147,7636.0,attribute:haritav,reported_ha,570.380491,-92.530376,5.0,comparable,
27101:003:0148,0.087,attribute:mets,reported_m2,570.380491,655509.75977,5.0,comparable,
27101:003:0149,0.5129,attribute:mets,reported_m2,570.380491,111106.958666,5.0,comparable,
27101:003:0150,100326.0,attribute:haritav,reported_ha,570.380491,-99.431473,5.0,comparable,
27101:003:0151,2.205,attribute:mets,reported_m2,570.380491,25767.595964,5.0,comparable,
27101:003:0152,0.007,attribute:mets,reported_m2,570.380491,8148192.728571,5.0,comparable,
27101:003:0153,1897.0,attribute:haritav,reported_ha,570.380491,-69.932499,5.0,comparable,
27101:003:0154,14348.0,attribute:haritav,reported_ha,570.380491,-96.024669,5.0,comparable,
27101:003:0155,9242.0,attribute:haritav,reported_ha,570.380491,-93.828387,5.0,comparable,
27101:003:0156,0.2155,attribute:mets,reported_m2,570.380491,264577.722042,5.0,comparable,
27101:003:0157,10.7487,attribute:mets,reported_m2,570.380491,5206.50675,5.0,comparable,
27101:003:0158,0.0342,attribute:mets,reported_m2,570.380491,1667679.21345,5.0,comparable,
27101:003:0159,13633.0,attribute:haritav,reported_ha,570.380491,-95.816178,5.0,comparable,
27101:003:0160,0.1634,attribute:mets,reported_m2,570.380491,348970.067931,5.0,comparable,
27101:003:0161,0.0131,attribute:mets,reported_m2,570.380491,4353949.549618,5.0,comparable,
27101:003:0162,0.113438,geometry,geodesic_wgs84_pyproj,570.380491,502712.541653,5.0,comparable,
27101:003:0163,1049.0,attribute:haritav,reported_ha,570.380491,-45.626264,5.0,comparable,
27101:003:0165,5.4872,attribute:mets,reported_m2,570.380491,10294.74579,5.0,comparable,
27101:003:0166,9.7783,attribute:mets,reported_m2,570.380491,5733.125298,5.0,comparable,
27101:003:0167,172.0,attribute:haritav,reported_ha,570.380491,231.616565,5.0,comparable,
27101:003:0168,5578.0,attribute:haritav,reported_ha,570.380491,-89.774462,5.0,comparable,
27101:003:0169,83103.0,attribute:haritav,reported_ha,570.380491,-99.313646,5.0,comparable,
27101:003:0170,7.3742,attribute:mets,reported_m2,570.380491,7634.81179,5.0,comparable,
27101:003:0171,4.7515,attribute:mets,reported_m2,570.380491,11904.219531,5.0,comparable,
27101:003:0172,5.6478,attribute:mets,reported_m2,570.380491,9999.162346,5.0,comparable,
27101:003:0173,6214.0,attribute:haritav,reported_ha,570.380491,-90.821041,5.0,comparable,
27101:003:0176,448590.0,attribute:haritav,reported_ha,570.380491,-99.87285,5.0,comparable,
27101:003:0177,11655.0,attribute:haritav,reported_ha,570.380491,-95.10613,5.0,comparable,
27101:003:0178,28.4454,attribute:mets,reported_m2,570.380491,1905.176552,5.0,comparable,
27101:003:0181,418.0,attribute:haritav,reported_ha,570.380491,36.454663,5.0,comparable,
27101:003:0182,0.2,attribute:mets,reported_m2,570.380491,285090.2455,5.0,comparable,
27101:003:0183,35.1815,attribute:mets,reported_m2,570.380491,1521.2512,5.0,comparable,
27101:003:0184,3.9013,attribute:mets,reported_m2,570.380491,14520.267372,5.0,comparable,
27101:003:0185,0.355481,geometry,geodesic_wgs84_pyproj,570.380491,160353.158115,5.0,comparable,
27101:003:0188,37.9932,attribute:mets,reported_m2,570.380491,1401.26994,5.0,comparable,
27101:003:0189,0.1484,attribute:mets,reported_m2,570.380491,384253.430593,5.0,comparable,
27101:003:0190,435.0,attribute:haritav,reported_ha,570.380491,31.121952,5.0,comparable,
27101:003:0193,5679.0,attribute:haritav,reported_ha,570.380491,-89.956322,5.0,comparable,
27101:003:0194,62713.0,attribute:haritav,reported_ha,570.380491,-99.090491,5.0,comparable,
27101:003:0195,98569.0,attribute:haritav,reported_ha,570.380491,-99.421339,5.0,comparable,
27101:003:0196,4.0453,attribute:mets,reported_m2,570.380491,13999.831681,5.0,comparable,
27101:003:0200,89699.0,attribute:haritav,reported_ha,570.380491,-99.364117,5.0,comparable,
27101:003:0221,0.029,attribute:mets,reported_m2,570.380491,1966729.27931,5.0,comparable,
27101:003:0222,3.3948,attribute:mets,reported_m2,570.380491,16701.593349,5.0,comparable,
27101:003:0230,1.329,attribute:mets,reported_m2,570.380491,42818.020391,5.0,comparable,
27101:003:0241,13489.0,attribute:haritav,reported_ha,570.380491,-95.771514,5.0,comparable,
27101:003:0242,12.2412,attribute:mets,reported_m2,570.380491,4559.514517,5.0,comparable,
27101:003:0243,7.6372,attribute:mets,reported_m2,570.380491,7368.450361,5.0,comparable,
27101:003:0252,17.7499,attribute:mets,reported_m2,570.380491,3113.429321,5.0,comparable,
27101:003:0263,5.293,attribute:mets,reported_m2,570.380491,10676.128679,5.0,comparable,
27101:003:0264,152990.0,attribute:haritav,reported_ha,570.380491,-99.627178,5.0,comparable,
27101:003:0271,0.4641,attribute:mets,reported_m2,570.380491,122800.342814,5.0,comparable,
27101:003:0272,14.8687,attribute:mets,reported_m2,570.380491,3736.115403,5.0,comparable,
27101:003:0273,5.9208,attribute:mets,reported_m2,570.380491,9533.503766,5.0,comparable,
27101:003:0281,4.1073,attribute:mets,reported_m2,570.380491,13786.99367,5.0,comparable,
27101:003:0303,1.9046,attribute:mets,reported_m2,570.380491,29847.521317,5.0,comparable,
27101:003:0321,18885.0,attribute:haritav,reported_ha,570.380491,-96.979717,5.0,comparable,
27101:003:0330,8478.0,attribute:haritav,reported_ha,570.380491,-93.272228,5.0,comparable,
27101:003:0351,78529.0,attribute:haritav,reported_ha,570.380491,-99.273669,5.0,comparable,
27101:003:0352,0.6659,attribute:mets,reported_m2,570.380491,85555.577564,5.0,comparable,
27101:003:0362,7.7245,attribute:mets,reported_m2,570.380491,7284.044158,5.0,comparable,
27101:003:0372,5.1954,attribute:mets,reported_m2,570.380491,10878.567406,5.0,comparable,
27101:003:0382,3.1754,attribute:mets,reported_m2,570.380491,17862.476885,5.0,comparable,
27101:003:0391,1.8955,attribute:mets,reported_m2,570.380491,29991.294698,5.0,comparable,
27101:003:0392,2.8276,attribute:mets,reported_m2,570.380491,20071.894575,5.0,comparable,
27101:003:0401,4868.0,attribute:haritav,reported_ha,570.380491,-88.283063,5.0,comparable,
27101:003:0402,33324.0,attribute:haritav,reported_ha,570.380491,-98.288379,5.0,comparable,
27101:003:0403,84257.0,attribute:haritav,reported_ha,570.380491,-99.323047,5.0,comparable,
27101:003:0404,1.6513,attribute:mets,reported_m2,570.380491,34441.300248,5.0,comparable,
27101:003:0421,1.2562,attribute:mets,reported_m2,570.380491,45305.229342,5.0,comparable,
27101:003:0422,80599.0,attribute:haritav,reported_ha,570.380491,-99.292323,5.0,comparable,
27101:003:0423,0.3519,attribute:mets,reported_m2,570.380491,161985.959363,5.0,comparable,
27101:003:0431,57348.0,attribute:haritav,reported_ha,570.380491,-99.005405,5.0,comparable,
27101:003:0432,0.7726,attribute:mets,reported_m2,570.380491,73726.105488,5.0,comparable,
27101:003:0434,2.3468,attribute:mets,reported_m2,570.380491,24204.605889,5.0,comparable,
27101:003:0441,19450.0,attribute:haritav,reported_ha,570.380491,-97.067452,5.0,comparable,
27101:003:0442,74969.0,attribute:haritav,reported_ha,570.380491,-99.239178,5.0,comparable,
27101:003:0443,1.63,attribute:mets,reported_m2,570.380491,34892.66816,5.0,comparable,
27101:003:0445,4.0413,attribute:mets,reported_m2,570.380491,14013.78742,5.0,comparable,
27101:003:0451,1.2424,attribute:mets,reported_m2,570.380491,45809.569462,5.0,comparable,
27101:003:0452,158008.0,attribute:haritav,reported_ha,570.380491,-99.639018,5.0,comparable,
27101:003:0454,8.1752,attribute:mets,reported_m2,570.380491,6876.960698,5.0,comparable,
27101:003:0461,3.1982,attribute:mets,reported_m2,570.380491,17734.422206,5.0,comparable,
27101:003:0462,5.3783,attribute:mets,reported_m2,570.380491,10505.218954,5.0,comparable,
27101:003:0463,3.1001,attribute:mets,reported_m2,570.380491,18298.777168,5.0,comparable,
27101:003:0470,3.8737,attribute:mets,reported_m2,570.380491,14624.436353,5.0,comparable,
27101:003:0471,1.0048,attribute:mets,reported_m2,570.380491,56665.574343,5.0,comparable,
27101:003:0472,4.1122,attribute:mets,reported_m2,570.380491,13770.446257,5.0,comparable,
27101:003:0491,152970.0,attribute:haritav,reported_ha,570.380491,-99.627129,5.0,comparable,
27101:003:0504,2.8942,attribute:mets,reported_m2,570.380491,19607.70821,5.0,comparable,
27101:003:0514,6.3805,attribute:mets,reported_m2,570.380491,8839.432505,5.0,comparable,
27101:003:0515,5.3499,attribute:mets,reported_m2,570.380491,10561.516869,5.0,comparable,
27101:003:0521,8.9051,attribute:mets,reported_m2,570.380491,6305.099224,5.0,comparable,
27101:003:0522,11.0101,attribute:mets,reported_m2,570.380491,5080.520531,5.0,comparable,
27101:003:0531,12.7263,attribute:mets,reported_m2,570.380491,4381.903546,5.0,comparable,
27101:003:0532,10.3038,attribute:mets,reported_m2,570.380491,5435.632398,5.0,comparable,
27101:003:0541,5006.0,attribute:haritav,reported_ha,570.380491,-88.606063,5.0,comparable,
27101:003:0542,133797.0,attribute:haritav,reported_ha,570.380491,-99.573697,5.0,comparable,
27101:003:0554,2.6926,attribute:mets,reported_m2,570.380491,21083.261197,5.0,comparable,
27101:003:0570,0.55361,geometry,geodesic_wgs84_pyproj,570.380491,102929.296978,5.0,comparable,
27101:003:0580,2533.0,attribute:haritav,reported_ha,570.380491,-77.482018,5.0,comparable,
27101:003:0596,3.3324,attribute:mets,reported_m2,570.380491,17016.207268,5.0,comparable,
27101:003:0602,120434.0,attribute:haritav,reported_ha,570.380491,-99.526396,5.0,comparable,
27101:003:0603,0.3169,attribute:mets,reported_m2,570.380491,179887.53266,5.0,comparable,
27101:003:0611,76863.0,attribute:haritav,reported_ha,570.380491,-99.257926,5.0,comparable,
27101:003:0612,9.6032,attribute:mets,reported_m2,570.380491,5839.48362,5.0,comparable,
27101:003:0622,4.2484,attribute:mets,reported_m2,570.380491,13325.771844,5.0,comparable,
27101:003:0635,3.0571,attribute:mets,reported_m2,570.380491,18557.567335,5.0,comparable,
27101:003:0640,188421.0,attribute:haritav,reported_ha,570.380491,-99.697284,5.0,comparable,
27101:003:0651,2.0417,attribute:mets,reported_m2,570.380491,27836.547534,5.0,comparable,
27101:003:0652,5.455,attribute:mets,reported_m2,570.380491,10356.104326,5.0,comparable,
27101:003:0661,0.1045,attribute:mets,reported_m2,570.380491,545718.651675,5.0,comparable,
27101:003:0663,6.2966,attribute:mets,reported_m2,570.380491,8958.547327,5.0,comparable,
27101:003:0675,3.5397,attribute:mets,reported_m2,570.380491,16013.808826,5.0,comparable,
27101:003:0702,141434.0,attribute:haritav,reported_ha,570.380491,-99.596716,5.0,comparable,
27101:003:0704,6.1746,attribute:mets,reported_m2,570.380491,9137.529411,5.0,comparable,
27101:003:0711,121594.0,attribute:haritav,reported_ha,570.380491,-99.530914,5.0,comparable,
27101:003:0712,8.902,attribute:mets,reported_m2,570.380491,6307.329712,5.0,comparable,
27101:003:0713,9.4095,attribute:mets,reported_m2,570.380491,5961.751326,5.0,comparable,
27101:003:0720,21.2667,attribute:mets,reported_m2,570.380491,2582.035723,5.0,comparable,
27101:003:0740,41550.0,attribute:haritav,reported_ha,570.380491,-98.627243,5.0,comparable,
27101:003:0750,0.2968,attribute:mets,reported_m2,570.380491,192076.715296,5.0,comparable,
27101:003:0751,2518.0,attribute:haritav,reported_ha,570.380491,-77.347876,5.0,comparable,
27101:003:0752,14923.0,attribute:haritav,reported_ha,570.380491,-96.177843,5.0,comparable,
27101:003:0760,11475.0,attribute:haritav,reported_ha,570.380491,-95.029364,5.0,comparable,
27101:003:0772,54882.0,attribute:haritav,reported_ha,570.380491,-98.960715,5.0,comparable,
27101:003:0773,11.2088,attribute:mets,reported_m2,570.380491,4988.684703,5.0,comparable,
27101:003:0780,40405.0,attribute:haritav,reported_ha,570.380491,-98.588342,5.0,comparable,
27101:003:0792,5.6385,attribute:mets,reported_m2,570.380491,10015.819651,5.0,comparable,
27101:003:0793,3.9725,attribute:mets,reported_m2,570.380491,14258.225072,5.0,comparable,
27101:003:0802,131341.0,attribute:haritav,reported_ha,570.380491,-99.565725,5.0,comparable,
27101:003:0810,17005.0,attribute:haritav,reported_ha,570.380491,-96.645807,5.0,comparable,
27101:003:0841,3.4265,attribute:mets,reported_m2,570.380491,16546.154706,5.0,comparable,
27101:003:0842,5.9481,attribute:mets,reported_m2,570.380491,9489.288865,5.0,comparable,
27101:003:0843,3.0088,attribute:mets,reported_m2,570.380491,18857.075612,5.0,comparable,
27101:003:0850,18088.0,attribute:haritav,reported_ha,570.380491,-96.846636,5.0,comparable,
27101:003:0861,0.285958,geometry,geodesic_wgs84_pyproj,570.380491,199363.029886,5.0,comparable,
27101:003:0862,98197.0,attribute:haritav,reported_ha,570.380491,-99.419147,5.0,comparable,
27101:003:0872,12.5117,attribute:mets,reported_m2,570.380491,4458.776913,5.0,comparable,
27101:003:0881,59617.0,attribute:haritav,reported_ha,570.380491,-99.043259,5.0,comparable,
27101:003:0882,62822.0,attribute:haritav,reported_ha,570.380491,-99.092069,5.0,comparable,
27101:003:0910,0.2621,attribute:mets,reported_m2,570.380491,217519.416635,5.0,comparable,
